Marque;Modèle dossier;Modèle UTAC;Désignation commerciale;CNIT;Type Variante Version (TVV);Carburant;Hybride;Puissance administrative;Puissance maximale (kW);Boîte de vitesse;Consommation urbaine (l/100km);Consommation extra-urbaine (l/100km);Consommation mixte (l/100km);CO2 (g/km);CO type I (g/km);HC (g/km);NOX (g/km);HC+NOX (g/km);Particules (g/km);masse vide euro min (kg);masse vide euro max (kg);Champ V9;Date de mise à jour;Carrosserie;gamme
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0212498;639/2KAA31305N1M3J2T29;GO;non;10;120;M 6;8.9;6.5;7.3;192;0.175;;0.226;0.248;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3723062;639/2KAA31305N1M3J2T29;GO;non;10;120;M 6;8.9;6.5;7.3;192;0.175;;0.226;0.248;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601D644;639/2KAA31305N1M3J2T29;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09C167;639/2KAA31305N1M3J2T29;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609S845;639/2KAA31305N1M3J2T38;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG12A196;639/2KAA31305N1M3J2T38;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0213499;639/2KAA31305N1M3J2T39;GO;non;10;120;M 6;8.9;6.5;7.3;192;0.175;;0.226;0.248;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3724063;639/2KAA31305N1M3J2T39;GO;non;10;120;M 6;8.9;6.5;7.3;192;0.175;;0.226;0.248;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601E645;639/2KAA31305N1M3J2T39;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09D168;639/2KAA31305N1M3J2T39;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609T846;639/2KAA31305N1M3J2U28;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG12B197;639/2KAA31305N1M3J2U28;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0214500;639/2KAA31305N1M3J2U29;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3725064;639/2KAA31305N1M3J2U29;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601F646;639/2KAA31305N1M3J2U29;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09E169;639/2KAA31305N1M3J2U29;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609U847;639/2KAA31305N1M3J2U38;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG12C198;639/2KAA31305N1M3J2U38;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0215501;639/2KAA31305N1M3J2U39;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3726065;639/2KAA31305N1M3J2U39;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601G647;639/2KAA31305N1M3J2U39;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09F170;639/2KAA31305N1M3J2U39;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609V848;639/2KAA31305N1M3J2V28;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG12D199;639/2KAA31305N1M3J2V28;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0216502;639/2KAA31305N1M3J2V29;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3727066;639/2KAA31305N1M3J2V29;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601H648;639/2KAA31305N1M3J2V29;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09G171;639/2KAA31305N1M3J2V29;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609W849;639/2KAA31305N1M3J2V38;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG12E200;639/2KAA31305N1M3J2V38;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0217503;639/2KAA31305N1M3J2V39;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3728067;639/2KAA31305N1M3J2V39;GO;non;10;120;M 6;9;6.6;7.4;195;0.175;;0.226;0.248;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601J649;639/2KAA31305N1M3J2V39;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVPG09H172;639/2KAA31305N1M3J2V39;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0218504;639/2KAA31305N2A2B2S29;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP0219505;639/2KAA31305N2A2B2S39;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021A506;639/2KAA31305N2A2B2T29;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021B507;639/2KAA31305N2A2B2T39;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021C508;639/2KAA31305N2A2B2U29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021D509;639/2KAA31305N2A2B2U39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021E510;639/2KAA31305N2A2B2V29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021F511;639/2KAA31305N2A2B2V39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609X850;639/2KAA31305N2A2C2S28;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041P634;639/2KAA31305N2A2C2S29;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375S497;639/2KAA31305N2A2C2S29;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606R749;639/2KAA31305N2A2C2S29;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609Y851;639/2KAA31305N2A2C2S38;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041R635;639/2KAA31305N2A2C2S39;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375T498;639/2KAA31305N2A2C2S39;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606R750;639/2KAA31305N2A2C2S39;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609Z852;639/2KAA31305N2A2C2T28;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041R636;639/2KAA31305N2A2C2T29;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375U499;639/2KAA31305N2A2C2T29;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606S751;639/2KAA31305N2A2C2T29;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6090853;639/2KAA31305N2A2C2T38;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041S637;639/2KAA31305N2A2C2T39;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375V500;639/2KAA31305N2A2C2T39;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606T752;639/2KAA31305N2A2C2T39;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6091854;639/2KAA31305N2A2C2U28;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041T638;639/2KAA31305N2A2C2U29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375W501;639/2KAA31305N2A2C2U29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606U753;639/2KAA31305N2A2C2U29;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6092855;639/2KAA31305N2A2C2U38;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041U639;639/2KAA31305N2A2C2U39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375X502;639/2KAA31305N2A2C2U39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606V754;639/2KAA31305N2A2C2U39;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6093856;639/2KAA31305N2A2C2V28;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041V640;639/2KAA31305N2A2C2V29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375Y503;639/2KAA31305N2A2C2V29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606W755;639/2KAA31305N2A2C2V29;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6094857;639/2KAA31305N2A2C2V38;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2525;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP041W641;639/2KAA31305N2A2C2V39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP375Z504;639/2KAA31305N2A2C2V39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP606X756;639/2KAA31305N2A2C2V39;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2450;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6095858;639/2KAA31305N2A2D2S28;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021G512;639/2KAA31305N2A2D2S29;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP3729068;639/2KAA31305N2A2D2S29;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601J650;639/2KAA31305N2A2D2S29;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6096859;639/2KAA31305N2A2D2S38;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021H513;639/2KAA31305N2A2D2S39;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP372A069;639/2KAA31305N2A2D2S39;GO;non;10;120;A 5;10;6.8;8;211;0.078;;0.224;0.233;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601K651;639/2KAA31305N2A2D2S39;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;1976;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6097860;639/2KAA31305N2A2D2T28;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021J514;639/2KAA31305N2A2D2T29;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP372B070;639/2KAA31305N2A2D2T29;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601L652;639/2KAA31305N2A2D2T29;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6098861;639/2KAA31305N2A2D2T38;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021J515;639/2KAA31305N2A2D2T39;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP372C071;639/2KAA31305N2A2D2T39;GO;non;11;120;A 5;10.1;6.9;8.1;213;0.078;;0.224;0.233;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601M653;639/2KAA31305N2A2D2T39;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP6099862;639/2KAA31305N2A2D2U28;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021K516;639/2KAA31305N2A2D2U29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP372D072;639/2KAA31305N2A2D2U29;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP601N654;639/2KAA31305N2A2D2U29;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP609A863;639/2KAA31305N2A2D2U38;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP021L517;639/2KAA31305N2A2D2U39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
MERCEDES-BENZ;VITO;VITO;COMBI 116 CDI;M10MCDVP372E073;639/2KAA31305N2A2D2U39;GO;non;11;120;A 5;10.2;7;8.2;216;0.078;;0.224;0.233;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-INFER
